Mean Score: 106.6, Standard Deviation: 22.136847110643377, Minimum: 60, Maximum: 137, Games: 10
Mean Score: 111.8, Standard Deviation: 24.098962633275317, Minimum: 64, Maximum: 147, Games: 10
Mean Score: 111.6, Standard Deviation: 26.503584663211125, Minimum: 78, Maximum: 169, Games: 10
Mean Score: 105.0, Standard Deviation: 22.618576436195095, Minimum: 60, Maximum: 142, Games: 10
Mean Score: 113.839, Standard Deviation: 28.947626483012385, Minimum: 56, Maximum: 267, Games: 1000
Mean Score: 115.0, Standard Deviation: 26.1189586316147, Minimum: 63, Maximum: 150, Games: 10
Mean Score: 106.1, Standard Deviation: 22.416288720481806, Minimum: 64, Maximum: 147, Games: 10
Mean Score: 114.4, Standard Deviation: 27.64489102890442, Minimum: 74, Maximum: 152, Games: 10
Mean Score: 124.0, Standard Deviation: 0.0, Minimum: 124, Maximum: 124, Games: 1
Mean Score: 68.0, Standard Deviation: 0.0, Minimum: 68, Maximum: 68, Games: 1
Mean Score: 126.0, Standard Deviation: 0.0, Minimum: 126, Maximum: 126, Games: 1
Mean Score: 88.0, Standard Deviation: 0.0, Minimum: 88, Maximum: 88, Games: 1
Mean Score: 117.0, Standard Deviation: 0.0, Minimum: 117, Maximum: 117, Games: 1
Mean Score: 112.0, Standard Deviation: 0.0, Minimum: 112, Maximum: 112, Games: 1
Mean Score: 105.0, Standard Deviation: 0.0, Minimum: 105, Maximum: 105, Games: 1
Mean Score: 107.0, Standard Deviation: 0.0, Minimum: 107, Maximum: 107, Games: 1
Mean Score: 92.0, Standard Deviation: 0.0, Minimum: 92, Maximum: 92, Games: 1
Mean Score: 101.0, Standard Deviation: 0.0, Minimum: 101, Maximum: 101, Games: 1
Mean Score: 84.0, Standard Deviation: 0.0, Minimum: 84, Maximum: 84, Games: 1
Mean Score: 117.0, Standard Deviation: 0.0, Minimum: 117, Maximum: 117, Games: 1
Mean Score: 89.0, Standard Deviation: 0.0, Minimum: 89, Maximum: 89, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 109.1, Standard Deviation: 21.00690362714125, Minimum: 88, Maximum: 162, Games: 10
Mean Score: 101.6, Standard Deviation: 17.419529270333342, Minimum: 80, Maximum: 138, Games: 10
Mean Score: 113.9957, Standard Deviation: 28.37607938933783, Minimum: 49, Maximum: 260, Games: 10000
Mean Score: 113.5246, Standard Deviation: 28.478212634222704, Minimum: 41, Maximum: 274, Games: 10000
Mean Score: 113.689, Standard Deviation: 29.038117690373806, Minimum: 54, Maximum: 248, Games: 1000
Mean Score: 91.0, Standard Deviation: 0.0, Minimum: 91, Maximum: 91, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 86.0, Standard Deviation: 0.0, Minimum: 86, Maximum: 86, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 104.0, Standard Deviation: 0.0, Minimum: 104, Maximum: 104, Games: 1
Mean Score: 83.0, Standard Deviation: 0.0, Minimum: 83, Maximum: 83, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 84.0, Standard Deviation: 0.0, Minimum: 84, Maximum: 84, Games: 1
Mean Score: 77.0, Standard Deviation: 0.0, Minimum: 77, Maximum: 77, Games: 1
Mean Score: 99.0, Standard Deviation: 0.0, Minimum: 99, Maximum: 99, Games: 1
Mean Score: 48.0, Standard Deviation: 0.0, Minimum: 48, Maximum: 48, Games: 1
Mean Score: 108.8, Standard Deviation: 29.4, Minimum: 43, Maximum: 147, Games: 10
Mean Score: 147.0, Standard Deviation: 0.0, Minimum: 147, Maximum: 147, Games: 1
Mean Score: 129.0, Standard Deviation: 0.0, Minimum: 129, Maximum: 129, Games: 1
Mean Score: 121.54, Standard Deviation: 32.880821157629256, Minimum: 49, Maximum: 229, Games: 100
Mean Score: 109.9, Standard Deviation: 20.82042266621886, Minimum: 76, Maximum: 142, Games: 10
Mean Score: 152.0, Standard Deviation: 0.0, Minimum: 152, Maximum: 152, Games: 1
Mean Score: 92.0, Standard Deviation: 0.0, Minimum: 92, Maximum: 92, Games: 1
Mean Score: 166.0, Standard Deviation: 0.0, Minimum: 166, Maximum: 166, Games: 1
Mean Score: 108.0, Standard Deviation: 0.0, Minimum: 108, Maximum: 108, Games: 1
Mean Score: 139.0, Standard Deviation: 0.0, Minimum: 139, Maximum: 139, Games: 1
Mean Score: 166.0, Standard Deviation: 0.0, Minimum: 166, Maximum: 166, Games: 1
Mean Score: 165.0, Standard Deviation: 0.0, Minimum: 165, Maximum: 165, Games: 1
Mean Score: 127.7, Standard Deviation: 27.55739465188972, Minimum: 87, Maximum: 179, Games: 10
Mean Score: 118.6, Standard Deviation: 29.43874997346185, Minimum: 76, Maximum: 179, Games: 10
Mean Score: 113.5, Standard Deviation: 29.32319900692965, Minimum: 80, Maximum: 179, Games: 10
Mean Score: 117.1, Standard Deviation: 26.500754706234314, Minimum: 79, Maximum: 169, Games: 10
Mean Score: 123.5, Standard Deviation: 36.91138035890828, Minimum: 81, Maximum: 202, Games: 10
Mean Score: 113.2, Standard Deviation: 26.099042128016883, Minimum: 79, Maximum: 179, Games: 10
Mean Score: 113.8, Standard Deviation: 25.85652722234755, Minimum: 81, Maximum: 169, Games: 10
Mean Score: 114.3, Standard Deviation: 29.216604867780237, Minimum: 79, Maximum: 179, Games: 10
Mean Score: 119.9, Standard Deviation: 34.98985567275178, Minimum: 81, Maximum: 202, Games: 10
Mean Score: 110.8, Standard Deviation: 29.93259093362952, Minimum: 79, Maximum: 179, Games: 10
Mean Score: 109.2, Standard Deviation: 29.352342325613474, Minimum: 73, Maximum: 179, Games: 10
Mean Score: 126.4, Standard Deviation: 33.10347413792093, Minimum: 81, Maximum: 197, Games: 10
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 98.0, Standard Deviation: 0.0, Minimum: 98, Maximum: 98, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 99.0, Standard Deviation: 0.0, Minimum: 99, Maximum: 99, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 113.03, Standard Deviation: 27.95941880654885, Minimum: 55, Maximum: 277, Games: 2000
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 99.0, Standard Deviation: 0.0, Minimum: 99, Maximum: 99, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 124.64, Standard Deviation: 27.907174704724238, Minimum: 75, Maximum: 224, Games: 100
Mean Score: 112.287, Standard Deviation: 26.464894313032907, Minimum: 55, Maximum: 249, Games: 1000
Mean Score: 113.046, Standard Deviation: 26.38855592865969, Minimum: 56, Maximum: 209, Games: 1000
Mean Score: 124.0, Standard Deviation: 0.0, Minimum: 124, Maximum: 124, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 112.7113, Standard Deviation: 27.587637671790656, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 113.2803, Standard Deviation: 27.479554798249413, Minimum: 47, Maximum: 279, Games: 10000
Mean Score: 112.6038, Standard Deviation: 27.36555911287011, Minimum: 48, Maximum: 277, Games: 10000
Mean Score: 112.7018, Standard Deviation: 27.488024242567757, Minimum: 46, Maximum: 277, Games: 10000
Mean Score: 112.4672, Standard Deviation: 27.463377872359384, Minimum: 47, Maximum: 279, Games: 10000
Mean Score: 112.1211, Standard Deviation: 27.508926456515855, Minimum: 47, Maximum: 277, Games: 10000
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 111.4416, Standard Deviation: 27.38810671514197, Minimum: 48, Maximum: 277, Games: 10000
Mean Score: 112.5741, Standard Deviation: 27.495783480199275, Minimum: 50, Maximum: 279, Games: 10000
Mean Score: 112.7895, Standard Deviation: 27.338042902702465, Minimum: 47, Maximum: 279, Games: 10000
Mean Score: 112.8696, Standard Deviation: 27.48203041698314, Minimum: 48, Maximum: 279, Games: 10000
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 103.0, Standard Deviation: 0.0, Minimum: 103, Maximum: 103, Games: 1
Mean Score: 112.6899, Standard Deviation: 27.438234964917154, Minimum: 47, Maximum: 277, Games: 10000
Mean Score: 112.584, Standard Deviation: 26.382663701756872, Minimum: 56, Maximum: 209, Games: 1000
Mean Score: 112.411, Standard Deviation: 26.333744112829788, Minimum: 53, Maximum: 209, Games: 1000
Mean Score: 113.002, Standard Deviation: 26.218924386785947, Minimum: 52, Maximum: 209, Games: 1000
Mean Score: 113.531, Standard Deviation: 26.7312371393469, Minimum: 56, Maximum: 209, Games: 1000
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 104.0, Standard Deviation: 0.0, Minimum: 104, Maximum: 104, Games: 1
Mean Score: 93.0, Standard Deviation: 0.0, Minimum: 93, Maximum: 93, Games: 1
Mean Score: 91.0, Standard Deviation: 0.0, Minimum: 91, Maximum: 91, Games: 1
Mean Score: 106.0, Standard Deviation: 0.0, Minimum: 106, Maximum: 106, Games: 1
Mean Score: 86.0, Standard Deviation: 0.0, Minimum: 86, Maximum: 86, Games: 1
Mean Score: 101.0, Standard Deviation: 0.0, Minimum: 101, Maximum: 101, Games: 1
Mean Score: 77.0, Standard Deviation: 0.0, Minimum: 77, Maximum: 77, Games: 1
Mean Score: 96.0, Standard Deviation: 0.0, Minimum: 96, Maximum: 96, Games: 1
Mean Score: 118.297, Standard Deviation: 28.269113728590767, Minimum: 55, Maximum: 219, Games: 1000
Mean Score: 124.47, Standard Deviation: 25.501158797199786, Minimum: 74, Maximum: 197, Games: 100
Mean Score: 124.47, Standard Deviation: 25.501158797199786, Minimum: 74, Maximum: 197, Games: 100
Mean Score: 124.47, Standard Deviation: 25.501158797199786, Minimum: 74, Maximum: 197, Games: 100
Mean Score: 98.0, Standard Deviation: 0.0, Minimum: 98, Maximum: 98, Games: 1
Mean Score: 98.0, Standard Deviation: 0.0, Minimum: 98, Maximum: 98, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 104.0, Standard Deviation: 0.0, Minimum: 104, Maximum: 104, Games: 1
Mean Score: 100.0, Standard Deviation: 0.0, Minimum: 100, Maximum: 100, Games: 1
Mean Score: 122.2, Standard Deviation: 16.454786537661313, Minimum: 103, Maximum: 149, Games: 10
Mean Score: 106.4, Standard Deviation: 16.05739704933524, Minimum: 86, Maximum: 139, Games: 10
Mean Score: 124.4, Standard Deviation: 17.269626515938324, Minimum: 98, Maximum: 161, Games: 10
Mean Score: 119.2, Standard Deviation: 19.446336415890784, Minimum: 90, Maximum: 161, Games: 10
Mean Score: 119.2, Standard Deviation: 18.208789086592223, Minimum: 95, Maximum: 161, Games: 10
Mean Score: 115.9, Standard Deviation: 22.335845629839042, Minimum: 77, Maximum: 155, Games: 10
Mean Score: 110.3, Standard Deviation: 16.541160781517117, Minimum: 76, Maximum: 140, Games: 10
Mean Score: 118.7, Standard Deviation: 24.343582316495652, Minimum: 86, Maximum: 164, Games: 10
Mean Score: 119.9, Standard Deviation: 18.954946583939506, Minimum: 80, Maximum: 144, Games: 10
Mean Score: 121.0, Standard Deviation: 18.541844568434932, Minimum: 98, Maximum: 155, Games: 10
Mean Score: 109.0, Standard Deviation: 0.0, Minimum: 109, Maximum: 109, Games: 1
Mean Score: 109.0, Standard Deviation: 0.0, Minimum: 109, Maximum: 109, Games: 1
Mean Score: 63.0, Standard Deviation: 0.0, Minimum: 63, Maximum: 63, Games: 1
Mean Score: 122.2835, Standard Deviation: 31.364440497958828, Minimum: 54, Maximum: 285, Games: 2000
Mean Score: 123.373, Standard Deviation: 30.590780817102434, Minimum: 50, Maximum: 260, Games: 2000
Mean Score: 122.8795, Standard Deviation: 31.687852242618128, Minimum: 43, Maximum: 269, Games: 2000
Mean Score: 111.4076, Standard Deviation: 27.364397713817862, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 111.4043, Standard Deviation: 27.353874341855008, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 111.4166, Standard Deviation: 27.323207067253403, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 111.1846, Standard Deviation: 27.32394413037766, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 120.66666666666667, Standard Deviation: 36.609045633862436, Minimum: 73, Maximum: 162, Games: 3
Mean Score: 127.0, Standard Deviation: 0.0, Minimum: 127, Maximum: 127, Games: 1
Mean Score: 0.0, Standard Deviation: 0.0, Minimum: 0, Maximum: 0, Games: 1
Mean Score: 142.0, Standard Deviation: 0.0, Minimum: 142, Maximum: 142, Games: 1
Mean Score: 142.0, Standard Deviation: 0.0, Minimum: 142, Maximum: 142, Games: 1
Mean Score: 119.813, Standard Deviation: 32.43137417686765, Minimum: 46, Maximum: 244, Games: 1000
Mean Score: 106.556, Standard Deviation: 33.592690633529216, Minimum: 19, Maximum: 266, Games: 1000
Mean Score: 116.445, Standard Deviation: 33.18006894206219, Minimum: 47, Maximum: 224, Games: 200
Mean Score: 115.42, Standard Deviation: 30.399730261961206, Minimum: 57, Maximum: 214, Games: 100
Mean Score: 130.0, Standard Deviation: 0.0, Minimum: 130, Maximum: 130, Games: 1
Mean Score: 130.0, Standard Deviation: 0.0, Minimum: 130, Maximum: 130, Games: 1
Mean Score: 117.0, Standard Deviation: 0.0, Minimum: 117, Maximum: 117, Games: 1
Mean Score: 81.0, Standard Deviation: 0.0, Minimum: 81, Maximum: 81, Games: 1
Mean Score: 106.0, Standard Deviation: 0.0, Minimum: 106, Maximum: 106, Games: 1
Mean Score: 115.0, Standard Deviation: 0.0, Minimum: 115, Maximum: 115, Games: 1
Mean Score: 110.7, Standard Deviation: 28.439585088393954, Minimum: 54, Maximum: 179, Games: 100
Mean Score: 119.99, Standard Deviation: 25.318173314834546, Minimum: 72, Maximum: 196, Games: 100
Mean Score: 145.0, Standard Deviation: 0.0, Minimum: 145, Maximum: 145, Games: 1
Mean Score: 83.0, Standard Deviation: 0.0, Minimum: 83, Maximum: 83, Games: 1
Mean Score: 129.0, Standard Deviation: 0.0, Minimum: 129, Maximum: 129, Games: 1
Mean Score: 117.0, Standard Deviation: 0.0, Minimum: 117, Maximum: 117, Games: 1
Mean Score: 97.2, Standard Deviation: 25.166644591601795, Minimum: 62, Maximum: 145, Games: 10
Mean Score: 115.9, Standard Deviation: 22.91484235162878, Minimum: 86, Maximum: 162, Games: 10
Mean Score: 119.9, Standard Deviation: 20.26548790431654, Minimum: 87, Maximum: 152, Games: 10
Mean Score: 116.8, Standard Deviation: 20.227703774773843, Minimum: 82, Maximum: 149, Games: 10
Mean Score: 142.0, Standard Deviation: 0.0, Minimum: 142, Maximum: 142, Games: 1
Mean Score: 94.0, Standard Deviation: 0.0, Minimum: 94, Maximum: 94, Games: 1
Mean Score: 116.0, Standard Deviation: 0.0, Minimum: 116, Maximum: 116, Games: 1
Mean Score: 97.0, Standard Deviation: 0.0, Minimum: 97, Maximum: 97, Games: 1
Mean Score: 119.0, Standard Deviation: 0.0, Minimum: 119, Maximum: 119, Games: 1
Mean Score: 108.0, Standard Deviation: 0.0, Minimum: 108, Maximum: 108, Games: 1
Mean Score: 102.0, Standard Deviation: 0.0, Minimum: 102, Maximum: 102, Games: 1
Mean Score: 77.0, Standard Deviation: 0.0, Minimum: 77, Maximum: 77, Games: 1
Mean Score: 114.0, Standard Deviation: 0.0, Minimum: 114, Maximum: 114, Games: 1
Mean Score: 54.0, Standard Deviation: 0.0, Minimum: 54, Maximum: 54, Games: 1
Mean Score: 68.0, Standard Deviation: 0.0, Minimum: 68, Maximum: 68, Games: 1
Mean Score: 87.0, Standard Deviation: 0.0, Minimum: 87, Maximum: 87, Games: 1
Mean Score: 73.0, Standard Deviation: 0.0, Minimum: 73, Maximum: 73, Games: 1
Mean Score: 61.0, Standard Deviation: 0.0, Minimum: 61, Maximum: 61, Games: 1
Mean Score: 61.0, Standard Deviation: 0.0, Minimum: 61, Maximum: 61, Games: 1
Mean Score: 73.0, Standard Deviation: 0.0, Minimum: 73, Maximum: 73, Games: 1
Mean Score: 63.0, Standard Deviation: 0.0, Minimum: 63, Maximum: 63, Games: 1
Mean Score: 47.0, Standard Deviation: 0.0, Minimum: 47, Maximum: 47, Games: 1
Mean Score: 45.0, Standard Deviation: 0.0, Minimum: 45, Maximum: 45, Games: 1
Mean Score: 68.0, Standard Deviation: 0.0, Minimum: 68, Maximum: 68, Games: 1
Mean Score: 68.0, Standard Deviation: 0.0, Minimum: 68, Maximum: 68, Games: 1
Mean Score: 86.0, Standard Deviation: 0.0, Minimum: 86, Maximum: 86, Games: 1
Mean Score: 66.0, Standard Deviation: 0.0, Minimum: 66, Maximum: 66, Games: 1
Mean Score: 63.0, Standard Deviation: 0.0, Minimum: 63, Maximum: 63, Games: 1
Mean Score: 111.1846, Standard Deviation: 27.32394413037766, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 109.2329, Standard Deviation: 26.427384615015974, Minimum: 41, Maximum: 252, Games: 10000
Mean Score: 109.2923, Standard Deviation: 26.823405091636026, Minimum: 44, Maximum: 257, Games: 10000
Mean Score: 113.3528, Standard Deviation: 28.175488144130142, Minimum: 48, Maximum: 272, Games: 10000
Mean Score: 113.639, Standard Deviation: 29.398310818820853, Minimum: 52, Maximum: 249, Games: 1000
Mean Score: 130.0, Standard Deviation: 0.0, Minimum: 130, Maximum: 130, Games: 1
Mean Score: 109.0, Standard Deviation: 0.0, Minimum: 109, Maximum: 109, Games: 1
Mean Score: 130.0, Standard Deviation: 0.0, Minimum: 130, Maximum: 130, Games: 1
Mean Score: 86.0, Standard Deviation: 0.0, Minimum: 86, Maximum: 86, Games: 1
Mean Score: 115.0, Standard Deviation: 0.0, Minimum: 115, Maximum: 115, Games: 1
Mean Score: 117.4178, Standard Deviation: 28.571318540802526, Minimum: 48, Maximum: 285, Games: 10000
Mean Score: 111.1846, Standard Deviation: 27.32394413037766, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 111.1846, Standard Deviation: 27.32394413037766, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 114.8709, Standard Deviation: 27.7151156084545, Minimum: 51, Maximum: 269, Games: 10000
Mean Score: 114.452, Standard Deviation: 27.4677573893465, Minimum: 51, Maximum: 244, Games: 1000
Mean Score: 118.054, Standard Deviation: 30.22484216666815, Minimum: 53, Maximum: 282, Games: 1000
Mean Score: 109.747, Standard Deviation: 26.152036077521743, Minimum: 36, Maximum: 259, Games: 1000
Mean Score: 108.475, Standard Deviation: 25.94943881859491, Minimum: 30, Maximum: 216, Games: 1000
Mean Score: 117.349, Standard Deviation: 28.908393227573185, Minimum: 56, Maximum: 247, Games: 1000
Mean Score: 118.605, Standard Deviation: 28.942684308819747, Minimum: 55, Maximum: 252, Games: 1000
Mean Score: 117.781, Standard Deviation: 29.325262812121558, Minimum: 46, Maximum: 252, Games: 1000
Mean Score: 123.0205, Standard Deviation: 31.529130653254597, Minimum: 43, Maximum: 267, Games: 2000
Mean Score: 119.57, Standard Deviation: 26.367880081644785, Minimum: 61, Maximum: 174, Games: 100
Mean Score: 122.565, Standard Deviation: 31.410297276530216, Minimum: 48, Maximum: 255, Games: 2000
Mean Score: 122.7865, Standard Deviation: 31.572898469256828, Minimum: 36, Maximum: 281, Games: 2000
Mean Score: 121.909, Standard Deviation: 31.77635471541693, Minimum: 41, Maximum: 267, Games: 2000
Mean Score: 123.3295, Standard Deviation: 31.419928862904833, Minimum: 45, Maximum: 287, Games: 2000
Mean Score: 118.73, Standard Deviation: 27.187075973704857, Minimum: 61, Maximum: 189, Games: 100
Mean Score: 111.95, Standard Deviation: 25.69606000926989, Minimum: 50, Maximum: 187, Games: 100
Mean Score: 110.56, Standard Deviation: 27.431485559480727, Minimum: 50, Maximum: 199, Games: 100
Mean Score: 111.95, Standard Deviation: 25.69606000926989, Minimum: 50, Maximum: 187, Games: 100
Mean Score: 109.6232, Standard Deviation: 27.504243704563127, Minimum: 49, Maximum: 290, Games: 10000
Mean Score: 121.41, Standard Deviation: 31.207721800862046, Minimum: 67, Maximum: 204, Games: 100
Mean Score: 121.07, Standard Deviation: 27.572179819520983, Minimum: 56, Maximum: 194, Games: 100
Mean Score: 111.95, Standard Deviation: 25.69606000926989, Minimum: 50, Maximum: 187, Games: 100
Mean Score: 111.52833, Standard Deviation: 27.246081505623966, Minimum: 46, Maximum: 289, Games: 100000
Mean Score: 111.6447, Standard Deviation: 27.40289148812597, Minimum: 46, Maximum: 289, Games: 10000
Mean Score: 111.4241, Standard Deviation: 27.18735807668699, Minimum: 50, Maximum: 260, Games: 10000
Mean Score: 111.6731, Standard Deviation: 27.49345442809973, Minimum: 48, Maximum: 276, Games: 10000
Mean Score: 111.7668, Standard Deviation: 27.53517782328635, Minimum: 48, Maximum: 282, Games: 10000
Mean Score: 111.7285, Standard Deviation: 27.18251621447132, Minimum: 46, Maximum: 252, Games: 10000
Mean Score: 111.1918, Standard Deviation: 26.884750561610225, Minimum: 46, Maximum: 260, Games: 10000
Mean Score: 111.4343, Standard Deviation: 27.307084859245027, Minimum: 48, Maximum: 265, Games: 10000
Mean Score: 111.231, Standard Deviation: 26.67038880481501, Minimum: 50, Maximum: 264, Games: 10000
Mean Score: 111.1846, Standard Deviation: 27.32394413037766, Minimum: 49, Maximum: 269, Games: 10000
Mean Score: 112.0502, Standard Deviation: 27.36121853938518, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 119.167, Standard Deviation: 28.295001519703064, Minimum: 56, Maximum: 227, Games: 1000
Mean Score: 120.477, Standard Deviation: 30.628540138243615, Minimum: 47, Maximum: 242, Games: 1000
Mean Score: 116.673, Standard Deviation: 29.74942135571714, Minimum: 50, Maximum: 239, Games: 1000
Mean Score: 113.8319, Standard Deviation: 27.62835576703766, Minimum: 47, Maximum: 279, Games: 10000
Mean Score: 112.3616, Standard Deviation: 27.47383201229854, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 112.0502, Standard Deviation: 27.36121853938518, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 112.0502, Standard Deviation: 27.36121853938518, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 112.0502, Standard Deviation: 27.36121853938518, Minimum: 46, Maximum: 279, Games: 10000
Mean Score: 118.7246, Standard Deviation: 28.872377020952186, Minimum: 51, Maximum: 264, Games: 10000
Mean Score: 118.9139, Standard Deviation: 28.877075454242274, Minimum: 51, Maximum: 264, Games: 10000
Mean Score: 118.9969, Standard Deviation: 28.839769249943593, Minimum: 51, Maximum: 264, Games: 10000
Mean Score: 119.1691, Standard Deviation: 28.90788309769501, Minimum: 51, Maximum: 264, Games: 10000
Mean Score: 119.1604, Standard Deviation: 29.00303556250629, Minimum: 51, Maximum: 264, Games: 10000
Mean Score: 119.1237, Standard Deviation: 29.162462144167446, Minimum: 46, Maximum: 265, Games: 10000
Mean Score: 119.0923, Standard Deviation: 29.115363310630464, Minimum: 53, Maximum: 265, Games: 10000
Mean Score: 119.0776, Standard Deviation: 29.11314442378218, Minimum: 53, Maximum: 265, Games: 10000
Mean Score: 119.0553, Standard Deviation: 29.107470551561068, Minimum: 53, Maximum: 265, Games: 10000
Mean Score: 119.0364, Standard Deviation: 29.122473710864522, Minimum: 48, Maximum: 272, Games: 10000
Mean Score: 119.0913, Standard Deviation: 29.092235464294983, Minimum: 51, Maximum: 280, Games: 10000
Mean Score: 119.0652, Standard Deviation: 29.093259510752297, Minimum: 51, Maximum: 280, Games: 10000
Mean Score: 119.0582, Standard Deviation: 29.11733526200502, Minimum: 53, Maximum: 265, Games: 10000
Mean Score: 118.9443, Standard Deviation: 28.761919225079467, Minimum: 44, Maximum: 275, Games: 10000
Mean Score: 118.9686, Standard Deviation: 28.807832512009654, Minimum: 44, Maximum: 275, Games: 10000
Mean Score: 118.8341, Standard Deviation: 28.413982072036514, Minimum: 48, Maximum: 317, Games: 10000
Mean Score: 118.5428, Standard Deviation: 29.01923100566227, Minimum: 48, Maximum: 285, Games: 10000
Mean Score: 118.2969, Standard Deviation: 28.98897980940325, Minimum: 53, Maximum: 285, Games: 10000
Mean Score: 118.5805, Standard Deviation: 29.06352559050649, Minimum: 48, Maximum: 285, Games: 10000
Mean Score: 118.2765, Standard Deviation: 28.82976322743563, Minimum: 46, Maximum: 285, Games: 10000
